country,state,county,lat,lng,type,beds,population,year
US,FL,alachua,27.664827,-81.515754,ICU,0.808112,259865,2019
US,FL,baker,27.664827,-81.515754,ICU,0,27537,2019
US,FL,bay,27.664827,-81.515754,ICU,0.4275,180117,2019
US,FL,bradford,27.664827,-81.515754,ICU,0,26775,2019
US,FL,brevard,27.664827,-81.515754,ICU,0.279839,568183,2019
US,FL,broward,27.664827,-81.515754,ICU,0.310514,1890416,2019
US,FL,calhoun,27.664827,-81.515754,ICU,0,14458,2019
US,FL,charlotte,27.664827,-81.515754,ICU,0.294396,173236,2019
US,FL,citrus,27.664827,-81.515754,ICU,0.282939,141373,2019
US,FL,clay,27.664827,-81.515754,ICU,0.137734,203291,2019
US,FL,collier,27.664827,-81.515754,ICU,0.204611,356774,2019
US,FL,columbia,27.664827,-81.515754,ICU,0.394253,68484,2019
US,FL,desoto,27.664827,-81.515754,ICU,0.224247,35675,2019
US,FL,dixie,27.664827,-81.515754,ICU,0,16323,2019
US,FL,duval,27.664827,-81.515754,ICU,0.451733,912043,2019
US,FL,escambia,27.664827,-81.515754,ICU,0.387192,309924,2019
US,FL,flagler,27.664827,-81.515754,ICU,0.171404,105015,2019
US,FL,franklin,27.664827,-81.515754,ICU,0,11675,2019
US,FL,gadsden,27.664827,-81.515754,ICU,0,46113,2019
US,FL,gilchrist,27.664827,-81.515754,ICU,0,17191,2019
US,FL,glades,27.664827,-81.515754,ICU,0,13197,2019
US,FL,gulf,27.664827,-81.515754,ICU,0,16018,2019
US,FL,hamilton,27.664827,-81.515754,ICU,0,14238,2019
US,FL,hardee,27.664827,-81.515754,ICU,0,27326,2019
US,FL,hendry,27.664827,-81.515754,ICU,0.076797,39064,2019
US,FL,hernando,27.664827,-81.515754,ICU,0.245612,179144,2019
US,FL,highlands,27.664827,-81.515754,ICU,0.379329,100177,2019
US,FL,hillsborough,27.664827,-81.515754,ICU,0.319743,1351087,2019
US,FL,holmes,27.664827,-81.515754,ICU,0,19483,2019
US,FL,indian river,27.664827,-81.515754,ICU,0.270305,147981,2019
